match_id,season,date,kickoff_time,home_team_id,away_team_id,home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_history_matches,away_history_matches,home_home_goals_scored_avg,home_home_goals_conceded_avg,home_home_matches,away_away_goals_scored_avg,away_away_goals_conceded_avg,away_away_matches,home_recent5_scored,home_recent5_conceded,home_recent5_matches,away_recent5_scored,away_recent5_conceded,away_recent5_matches,home_recent10_scored,home_recent10_conceded,home_recent10_matches,away_recent10_scored,away_recent10_conceded,away_recent10_matches,league_matches_before,league_goals_avg,target_total_goals,target_over25
2018_19_20190204_WHU_LIV,2018_19,2019-02-04,,WHU,LIV,1.3768115942028984,1.5942028985507246,2.028985507246377,1.0434782608695652,138,138,1.3623188405797102,1.463768115942029,69,1.8115942028985508,1.2608695652173914,69,0.6,1.8,5,2.4,1.4,5,1.3,1.5,10,2.8,0.9,10,1389,2.7437005039596833,2,0
2018_19_20190206_EVE_MCI,2018_19,2019-02-06,,EVE,MCI,1.4460431654676258,1.3884892086330936,2.323741007194245,0.9136690647482014,139,139,1.8,1.2428571428571429,70,1.9565217391304348,0.927536231884058,69,1.0,1.2,5,2.4,0.8,5,1.5,1.9,10,2.1,1.3,10,1390,2.743165467625899,2,0
2018_19_20190209_BRI_BUR,2018_19,2019-02-09,,BRI,BUR,0.9682539682539683,1.4285714285714286,1.0,1.386138613861386,63,101,1.2580645161290323,1.1935483870967742,31,0.8627450980392157,1.588235294117647,51,1.0,1.8,5,1.4,1.0,5,0.8,1.5,10,1.2,1.4,10,1391,2.7426312005751257,4,1
2018_19_20190209_CRY_WHU,2018_19,2019-02-09,,CRY,WHU,1.1510791366906474,1.4532374100719425,1.3741007194244603,1.589928057553957,139,139,1.1594202898550725,1.2463768115942029,69,1.391304347826087,1.7246376811594204,69,1.8,1.4,5,0.8,1.6,5,1.5,1.3,10,1.1,1.5,10,1392,2.7435344827586206,2,0
2018_19_20190209_FUL_MUN,2018_19,2019-02-09,,FUL,MUN,1.0,2.2,1.5827338129496402,0.9136690647482014,25,139,1.4166666666666667,1.9166666666666667,12,1.4857142857142858,1.1571428571428573,70,1.4,2.4,5,1.6,0.6,5,1.0,1.9,10,2.5,1.0,10,1393,2.74300071787509,3,1
2018_19_20190209_HUD_ARS,2018_19,2019-02-09,,HUD,ARS,0.6507936507936508,1.6507936507936507,1.920863309352518,1.2014388489208634,63,139,0.65625,1.40625,32,1.6666666666666667,1.5797101449275361,69,0.2,2.2,5,1.8,1.2,5,0.3,2.0,10,1.7,1.6,10,1394,2.7431850789096126,3,1
2018_19_20190209_LIV_BOU,2018_19,2019-02-09,,LIV,BOU,2.0215827338129495,1.0431654676258992,1.3093525179856116,1.7194244604316546,139,139,2.246376811594203,0.8260869565217391,69,1.0579710144927537,1.8695652173913044,69,1.6,1.4,5,1.8,1.4,5,2.6,0.9,10,1.2,2.2,10,1395,2.7433691756272403,3,1
2018_19_20190209_SOU_CAR,2018_19,2019-02-09,,SOU,CAR,1.1798561151079137,1.3453237410071943,0.88,1.84,139,25,1.3043478260869565,1.2753623188405796,69,0.5833333333333334,1.9166666666666667,12,1.2,0.8,5,0.6,1.6,5,1.4,1.3,10,0.8,1.6,10,1396,2.7435530085959887,3,1
2018_19_20190209_WAT_EVE,2018_19,2019-02-09,,WAT,EVE,1.129496402877698,1.5539568345323742,1.4357142857142857,1.3928571428571428,139,140,1.2753623188405796,1.4057971014492754,69,1.0869565217391304,1.536231884057971,69,1.2,1.2,5,1.0,1.4,5,1.5,1.3,10,1.3,1.9,10,1397,2.7437365783822476,1,0
2018_19_20190210_MCI_CHE,2018_19,2019-02-10,,MCI,CHE,2.3214285714285716,0.9071428571428571,1.8057553956834533,1.0575539568345325,140,139,2.6857142857142855,0.9,70,1.565217391304348,1.0869565217391304,69,2.4,0.6,5,1.4,1.4,5,2.3,1.1,10,1.4,1.0,10,1398,2.742489270386266,6,1
2018_19_20190210_TOT_LEI,2018_19,2019-02-10,,TOT,LEI,2.014388489208633,0.8705035971223022,1.4532374100719425,1.3669064748201438,139,139,2.072463768115942,0.7391304347826086,69,1.4,1.6,70,1.6,0.6,5,1.2,1.6,5,2.3,0.8,10,0.9,1.3,10,1399,2.74481772694782,4,1
2018_19_20190211_WOL_NEW,2018_19,2019-02-11,,WOL,NEW,1.32,1.28,1.0297029702970297,1.4356435643564356,25,101,1.4615384615384615,1.3846153846153846,13,0.78,1.72,50,2.0,1.8,5,1.2,1.2,5,1.8,1.4,10,0.9,1.3,10,1400,2.7457142857142856,2,0
2018_19_20190222_CAR_WAT,2018_19,2019-02-22,,CAR,WAT,0.9230769230769231,1.8076923076923077,1.1285714285714286,1.542857142857143,26,140,1.1538461538461537,1.7692307692307692,13,0.9857142857142858,1.7,70,1.0,1.2,5,0.8,0.6,5,0.9,1.7,10,1.4,1.1,10,1401,2.7451820128479656,6,1
2018_19_20190222_WHU_FUL,2018_19,2019-02-22,,WHU,FUL,1.3714285714285714,1.5857142857142856,0.9615384615384616,2.230769230769231,140,26,1.3571428571428572,1.457142857142857,70,0.6153846153846154,2.4615384615384617,13,0.6,1.4,5,1.2,2.2,5,0.9,1.4,10,0.9,1.8,10,1402,2.7475035663338088,4,1
2018_19_20190223_BOU_WOL,2018_19,2019-02-23,,BOU,WOL,1.3,1.7285714285714286,1.3076923076923077,1.2692307692307692,140,26,1.5571428571428572,1.5714285714285714,70,1.1666666666666667,1.1666666666666667,12,1.2,1.4,5,2.2,1.6,5,1.2,2.1,10,1.7,1.4,10,1403,2.7483962936564503,2,0
2018_19_20190223_BUR_TOT,2018_19,2019-02-23,,BUR,TOT,1.0196078431372548,1.3823529411764706,2.0214285714285714,0.8714285714285714,102,140,1.14,1.18,50,1.957142857142857,1.0,70,1.6,1.0,5,1.6,0.8,5,1.4,1.5,10,2.4,0.9,10,1404,2.747863247863248,3,1
2018_19_20190223_LEI_CRY,2018_19,2019-02-23,,LEI,CRY,1.45,1.3785714285714286,1.15,1.45,140,140,1.5072463768115942,1.1304347826086956,69,1.1428571428571428,1.6571428571428573,70,1.2,2.2,5,1.6,1.6,5,1.0,1.4,10,1.4,1.1,10,1405,2.7480427046263345,5,1
2018_19_20190223_NEW_HUD,2018_19,2019-02-23,,NEW,HUD,1.0294117647058822,1.4313725490196079,0.65625,1.65625,102,64,1.2745098039215685,1.1568627450980393,51,0.6451612903225806,1.903225806451613,31,1.4,1.0,5,0.2,2.2,5,0.9,1.2,10,0.4,2.1,10,1406,2.7496443812233284,2,0
2018_19_20190224_ARS_SOU,2018_19,2019-02-24,,ARS,SOU,1.9214285714285715,1.2,1.1785714285714286,1.35,140,140,2.1714285714285713,0.8285714285714286,70,1.0571428571428572,1.4142857142857144,70,1.4,1.2,5,1.4,1.2,5,1.8,1.7,10,1.5,1.4,10,1407,2.7491115849324803,2,0
2018_19_20190224_MUN_LIV,2018_19,2019-02-24,,MUN,LIV,1.5928571428571427,0.9071428571428571,2.0285714285714285,1.0357142857142858,140,140,1.681159420289855,0.6666666666666666,69,1.8,1.2571428571428571,70,1.8,0.6,5,2.0,1.0,5,2.4,0.9,10,2.5,0.9,10,1408,2.7485795454545454,0,0
2018_19_20190226_CAR_EVE,2018_19,2019-02-26,,CAR,EVE,0.9259259259259259,1.9259259259259258,1.425531914893617,1.3900709219858156,27,141,1.1428571428571428,2.0,14,1.0714285714285714,1.5285714285714285,70,1.2,2.2,5,0.6,1.6,5,0.8,1.9,10,1.2,1.7,10,1409,2.746628814762243,3,1
2018_19_20190226_HUD_WOL,2018_19,2019-02-26,,HUD,WOL,0.6461538461538462,1.6615384615384616,1.2962962962962963,1.2592592592592593,65,27,0.6666666666666666,1.4242424242424243,33,1.1538461538461537,1.1538461538461537,13,0.2,2.6,5,2.4,1.2,5,0.4,2.2,10,1.6,1.5,10,1410,2.746808510638298,1,0
2018_19_20190226_LEI_BRI,2018_19,2019-02-26,,LEI,BRI,1.446808510638298,1.3971631205673758,0.96875,1.453125,141,64,1.5,1.1714285714285715,70,0.6875,1.65625,32,1.2,2.6,5,0.8,2.0,5,1.1,1.7,10,0.9,1.7,10,1411,2.745570517363572,3,1
2018_19_20190226_NEW_BUR,2018_19,2019-02-26,,NEW,BUR,1.0388349514563107,1.4174757281553398,1.029126213592233,1.3786407766990292,103,103,1.2884615384615385,1.1346153846153846,52,0.9038461538461539,1.5769230769230769,52,1.6,0.6,5,1.6,1.0,5,1.0,1.2,10,1.6,1.5,10,1412,2.7457507082152977,2,0
2018_19_20190227_ARS_BOU,2018_19,2019-02-27,,ARS,BOU,1.9219858156028369,1.1914893617021276,1.297872340425532,1.7234042553191489,141,141,2.1690140845070425,0.8169014084507042,71,1.042857142857143,1.8857142857142857,70,1.8,1.0,5,1.4,1.2,5,1.8,1.4,10,1.3,2.0,10,1413,2.745222929936306,6,1
2018_19_20190227_CHE_TOT,2018_19,2019-02-27,,CHE,TOT,1.792857142857143,1.0928571428571427,2.0141843971631204,0.8794326241134752,140,141,2.0428571428571427,1.0285714285714285,70,1.943661971830986,1.0140845070422535,71,1.4,2.6,5,1.8,1.0,5,1.2,1.6,10,2.4,1.1,10,1414,2.7475247524752477,2,0
2018_19_20190227_CRY_MUN,2018_19,2019-02-27,,CRY,MUN,1.1702127659574468,1.446808510638298,1.5815602836879432,0.900709219858156,141,141,1.1571428571428573,1.2428571428571429,70,1.5070422535211268,1.1408450704225352,71,2.2,1.4,5,1.6,0.6,5,1.7,1.2,10,2.3,0.6,10,1415,2.7469964664310953,4,1
2018_19_20190227_LIV_WAT,2018_19,2019-02-27,,LIV,WAT,2.0141843971631204,1.0283687943262412,1.1560283687943262,1.5390070921985815,141,141,2.257142857142857,0.8142857142857143,70,1.0422535211267605,1.6901408450704225,71,1.8,1.0,5,1.4,0.6,5,2.2,0.8,10,1.6,1.0,10,1416,2.7478813559322033,5,1
2018_19_20190227_MCI_WHU,2018_19,2019-02-27,,MCI,WHU,2.347517730496454,0.900709219858156,1.3829787234042554,1.5815602836879432,141,141,2.732394366197183,0.8873239436619719,71,1.3857142857142857,1.7142857142857142,70,3.0,0.6,5,1.0,1.6,5,2.6,1.0,10,1.0,1.5,10,1417,2.749470712773465,1,0
2018_19_20190227_SOU_FUL,2018_19,2019-02-27,,SOU,FUL,1.1702127659574468,1.3546099290780143,0.9629629629629629,2.259259259259259,141,27,1.3,1.2857142857142858,70,0.6428571428571429,2.5,14,1.0,1.4,5,1.2,2.4,5,1.2,1.4,10,1.0,1.9,10,1418,2.7482369534555713,2,0
2018_19_20190302_BOU_MCI,2018_19,2019-03-02,,BOU,MCI,1.295774647887324,1.7464788732394365,2.3380281690140845,0.8943661971830986,142,142,1.5492957746478873,1.5633802816901408,71,1.957142857142857,0.9142857142857143,70,1.2,2.2,5,2.6,0.6,5,1.2,2.5,10,2.5,0.7,10,1419,2.747709654686399,1,0
2018_19_20190302_BRI_HUD,2018_19,2019-03-02,,BRI,HUD,0.9692307692307692,1.4615384615384615,0.6515151515151515,1.6363636363636365,65,66,1.25,1.25,32,0.625,1.90625,32,1.0,2.2,5,0.4,2.0,5,0.9,1.7,10,0.4,1.9,10,1420,2.7464788732394365,1,0
2018_19_20190302_BUR_CRY,2018_19,2019-03-02,,BUR,CRY,1.0192307692307692,1.3846153846153846,1.1690140845070423,1.4577464788732395,104,142,1.1568627450980393,1.1764705882352942,51,1.1830985915492958,1.647887323943662,71,1.6,1.4,5,1.8,1.2,5,1.5,1.4,10,1.5,1.3,10,1421,2.745249824067558,4,1
2018_19_20190302_MUN_SOU,2018_19,2019-03-02,,MUN,SOU,1.591549295774648,0.9014084507042254,1.176056338028169,1.3450704225352113,142,142,1.6571428571428573,0.6571428571428571,70,1.0422535211267605,1.4225352112676057,71,1.8,0.6,5,1.0,1.2,5,2.1,0.6,10,1.1,1.3,10,1422,2.746132208157525,5,1
2018_19_20190302_TOT_ARS,2018_19,2019-03-02,,TOT,ARS,2.0,0.8873239436619719,1.943661971830986,1.1901408450704225,142,142,2.085714285714286,0.7428571428571429,70,1.6714285714285715,1.5714285714285714,70,1.4,1.2,5,2.4,1.2,5,1.8,1.1,10,2.0,1.4,10,1423,2.7477160927617708,2,0
2018_19_20190302_WHU_NEW,2018_19,2019-03-02,,WHU,NEW,1.3732394366197183,1.5774647887323943,1.0480769230769231,1.4038461538461537,142,104,1.380281690140845,1.4507042253521127,71,0.7843137254901961,1.7058823529411764,51,1.0,1.4,5,1.4,0.6,5,1.0,1.4,10,1.2,1.2,10,1424,2.747191011235955,2,0
2018_19_20190302_WOL_CAR,2018_19,2019-03-02,,WOL,CAR,1.25,1.25,0.8928571428571429,1.9642857142857142,28,28,1.4285714285714286,1.3571428571428572,14,0.6923076923076923,1.8461538461538463,13,1.6,0.8,5,1.2,2.2,5,1.6,1.4,10,0.7,1.7,10,1425,2.7466666666666666,2,0
2018_19_20190303_EVE_LIV,2018_19,2019-03-03,,EVE,LIV,1.4366197183098592,1.380281690140845,2.035211267605634,1.0211267605633803,142,142,1.7746478873239437,1.2535211267605635,71,1.7746478873239437,1.2394366197183098,71,1.0,1.2,5,2.0,0.4,5,1.3,1.1,10,2.5,0.8,10,1426,2.7461430575035064,0,0
2018_19_20190303_FUL_CHE,2018_19,2019-03-03,,FUL,CHE,0.9285714285714286,2.25,1.7943262411347518,1.0851063829787233,28,141,1.3076923076923077,2.0,13,1.542857142857143,1.1571428571428573,70,1.0,2.4,5,1.4,2.4,5,1.0,2.1,10,1.2,1.5,10,1427,2.744218640504555,3,1
2018_19_20190303_WAT_LEI,2018_19,2019-03-03,,WAT,LEI,1.147887323943662,1.5633802816901408,1.4507042253521127,1.3943661971830985,142,142,1.2714285714285714,1.3857142857142857,70,1.3943661971830985,1.619718309859155,71,1.4,1.6,5,1.0,2.0,5,1.4,1.5,10,1.2,1.8,10,1428,2.7443977591036415,3,1
2018_19_20190309_CAR_WHU,2018_19,2019-03-09,,CAR,WHU,0.8620689655172413,1.9655172413793103,1.3776223776223777,1.5664335664335665,29,143,1.0666666666666667,2.066666666666667,15,1.3661971830985915,1.704225352112676,71,1.0,2.2,5,1.4,0.8,5,0.7,1.9,10,1.0,1.3,10,1429,2.7445766270118965,2,0
2018_19_20190309_CRY_BRI,2018_19,2019-03-09,,CRY,BRI,1.1818181818181819,1.4545454545454546,0.9696969696969697,1.4393939393939394,143,66,1.1549295774647887,1.267605633802817,71,0.696969696969697,1.6666666666666667,33,2.2,1.2,5,1.0,1.8,5,1.8,1.4,10,1.0,1.5,10,1430,2.744055944055944,3,1
2018_19_20190309_HUD_BOU,2018_19,2019-03-09,,HUD,BOU,0.6417910447761194,1.626865671641791,1.2867132867132867,1.7412587412587412,67,143,0.6764705882352942,1.3823529411764706,34,1.0422535211267605,1.9295774647887325,71,0.4,2.0,5,0.4,2.4,5,0.3,1.7,10,1.2,2.1,10,1431,2.7442348008385746,2,0
2018_19_20190309_LEI_FUL,2018_19,2019-03-09,,LEI,FUL,1.4475524475524475,1.3986013986013985,0.9310344827586207,2.2413793103448274,143,29,1.5070422535211268,1.1690140845070423,71,0.6,2.466666666666667,15,1.0,2.2,5,0.4,2.4,5,1.1,1.9,10,1.0,2.2,10,1432,2.743715083798883,4,1
2018_19_20190309_MCI_WAT,2018_19,2019-03-09,,MCI,WAT,2.3286713286713288,0.8881118881118881,1.1538461538461537,1.5594405594405594,143,143,2.7083333333333335,0.875,72,1.0277777777777777,1.7361111111111112,72,2.6,0.2,5,1.6,1.4,5,2.5,0.5,10,1.5,1.4,10,1433,2.7445917655268666,4,1
2018_19_20190309_NEW_EVE,2018_19,2019-03-09,,NEW,EVE,1.0380952380952382,1.4095238095238096,1.4265734265734267,1.3706293706293706,105,143,1.3018867924528301,1.1132075471698113,53,1.0985915492957747,1.5070422535211268,71,1.0,0.8,5,0.8,1.2,5,1.2,1.0,10,0.8,1.0,10,1434,2.7454672245467227,5,1
2018_19_20190309_SOU_TOT,2018_19,2019-03-09,,SOU,TOT,1.1818181818181819,1.3566433566433567,1.993006993006993,0.8881118881118881,143,143,1.3098591549295775,1.267605633802817,71,1.9166666666666667,1.0277777777777777,72,1.2,1.6,5,1.2,1.2,5,1.2,1.4,10,1.4,1.2,10,1435,2.7470383275261323,3,1
2018_19_20190310_ARS_MUN,2018_19,2019-03-10,,ARS,MUN,1.937062937062937,1.1888111888111887,1.6013986013986015,0.9090909090909091,143,143,2.2083333333333335,0.8194444444444444,72,1.5277777777777777,1.1388888888888888,72,2.2,1.2,5,2.0,0.6,5,2.0,1.4,10,2.1,0.7,10,1436,2.747214484679666,2,0
2018_19_20190310_CHE_WOL,2018_19,2019-03-10,,CHE,WOL,1.795774647887324,1.0845070422535212,1.2758620689655173,1.206896551724138,142,29,2.0422535211267605,1.0140845070422535,71,1.0714285714285714,1.1428571428571428,14,1.8,2.2,5,1.4,0.8,5,1.4,1.5,10,1.7,1.3,10,1437,2.7466945024356297,2,0
2018_19_20190310_LIV_BUR,2018_19,2019-03-10,,LIV,BUR,2.020979020979021,1.013986013986014,1.019047619047619,1.4,143,105,2.295774647887324,0.8028169014084507,71,0.8867924528301887,1.5849056603773586,53,1.8,0.2,5,1.4,1.6,5,2.1,0.8,10,1.5,1.2,10,1438,2.746175243393602,6,1
2018_19_20190316_BOU_NEW,2018_19,2019-03-16,,BOU,NEW,1.2916666666666667,1.7291666666666667,1.0566037735849056,1.4150943396226414,144,106,1.5277777777777777,1.5555555555555556,72,0.7692307692307693,1.7115384615384615,52,0.8,2.0,5,1.6,1.0,5,1.3,1.7,10,1.4,1.1,10,1439,2.7484364141765116,4,1
2018_19_20190316_BUR_LEI,2018_19,2019-03-16,,BUR,LEI,1.028301886792453,1.4245283018867925,1.4583333333333333,1.3958333333333333,106,144,1.1538461538461537,1.2115384615384615,52,1.3888888888888888,1.625,72,1.6,2.2,5,1.6,2.2,5,1.5,1.6,10,1.4,1.9,10,1440,2.7493055555555554,3,1
2018_19_20190316_WHU_HUD,2018_19,2019-03-16,,WHU,HUD,1.3680555555555556,1.5694444444444444,0.6323529411764706,1.6323529411764706,144,68,1.3888888888888888,1.4305555555555556,72,0.6060606060606061,1.878787878787879,33,1.2,1.0,5,0.4,1.4,5,1.0,1.3,10,0.3,1.8,10,1441,2.7494795281054825,7,1
2018_19_20190317_EVE_CHE,2018_19,2019-03-17,,EVE,CHE,1.4305555555555556,1.3819444444444444,1.7902097902097902,1.083916083916084,144,143,1.75,1.2361111111111112,72,1.5492957746478873,1.1549295774647887,71,1.0,1.2,5,2.0,1.6,5,1.0,1.2,10,1.3,1.5,10,1442,2.7524271844660193,2,0
2018_19_20190317_FUL_LIV,2018_19,2019-03-17,,FUL,LIV,0.9333333333333333,2.2666666666666666,2.0347222222222223,1.0208333333333333,30,144,1.2857142857142858,2.0,14,1.75,1.2222222222222223,72,0.6,2.6,5,2.4,0.4,5,1.0,2.5,10,2.0,0.9,10,1443,2.7519057519057517,3,1
2018_19_20190330_BRI_SOU,2018_19,2019-03-30,,BRI,SOU,0.9850746268656716,1.4328358208955223,1.1875,1.3541666666666667,67,144,1.2424242424242424,1.2121212121212122,33,1.0555555555555556,1.4444444444444444,72,1.0,1.2,5,1.4,1.6,5,1.1,1.5,10,1.3,1.2,10,1444,2.75207756232687,1,0
2018_19_20190330_BUR_WOL,2018_19,2019-03-30,,BUR,WOL,1.02803738317757,1.4299065420560748,1.2666666666666666,1.2,107,30,1.150943396226415,1.2264150943396226,53,1.0666666666666667,1.1333333333333333,15,1.2,2.4,5,1.0,0.8,5,1.4,1.7,10,1.5,1.3,10,1445,2.7508650519031144,2,0
2018_19_20190330_CRY_HUD,2018_19,2019-03-30,,CRY,HUD,1.1805555555555556,1.4583333333333333,0.6666666666666666,1.6666666666666667,144,69,1.1527777777777777,1.2777777777777777,72,0.6764705882352942,1.9411764705882353,34,2.0,1.6,5,0.8,1.8,5,1.9,1.5,10,0.5,2.0,10,1446,2.7503457814661134,2,0
2018_19_20190330_FUL_MCI,2018_19,2019-03-30,,FUL,MCI,0.9354838709677419,2.2580645161290325,2.3333333333333335,0.8888888888888888,31,144,1.2666666666666666,2.0,15,1.943661971830986,0.9014084507042254,71,0.8,2.4,5,2.6,0.2,5,1.0,2.3,10,2.5,0.5,10,1447,2.7498272287491363,2,0
2018_19_20190330_LEI_BOU,2018_19,2019-03-30,,LEI,BOU,1.4620689655172414,1.393103448275862,1.296551724137931,1.7310344827586206,145,145,1.5277777777777777,1.1666666666666667,72,1.0555555555555556,1.9027777777777777,72,1.8,1.8,5,1.2,1.8,5,1.5,2.0,10,1.2,1.6,10,1448,2.7493093922651934,2,0
2018_19_20190330_MUN_WAT,2018_19,2019-03-30,,MUN,WAT,1.5902777777777777,0.9166666666666666,1.1527777777777777,1.5694444444444444,144,144,1.676056338028169,0.676056338028169,71,1.0273972602739727,1.7534246575342465,73,1.8,1.0,5,1.8,2.0,5,1.7,0.8,10,1.5,1.6,10,1449,2.748792270531401,3,1
2018_19_20190330_WHU_EVE,2018_19,2019-03-30,,WHU,EVE,1.3862068965517242,1.5793103448275863,1.4344827586206896,1.3724137931034484,145,145,1.4246575342465753,1.452054794520548,73,1.1111111111111112,1.5277777777777777,72,1.8,1.4,5,1.4,0.8,5,1.2,1.4,10,1.2,1.1,10,1450,2.748965517241379,2,0
2018_19_20190331_CAR_CHE,2018_19,2019-03-31,,CAR,CHE,0.9,1.9,1.7777777777777777,1.0902777777777777,30,144,1.125,1.9375,16,1.5277777777777777,1.1666666666666667,72,1.0,2.2,5,1.0,2.0,5,0.8,1.9,10,1.2,1.7,10,1451,2.7484493452791177,3,1
2018_19_20190331_LIV_TOT,2018_19,2019-03-31,,LIV,TOT,2.0344827586206895,1.0206896551724138,1.9861111111111112,0.8958333333333334,145,144,2.3194444444444446,0.8194444444444444,72,1.904109589041096,1.0410958904109588,73,2.2,0.6,5,1.2,1.6,5,2.1,0.8,10,1.4,1.1,10,1452,2.7486225895316805,3,1
2018_19_20190401_ARS_NEW,2018_19,2019-04-01,,ARS,NEW,1.9375,1.1805555555555556,1.0654205607476634,1.4205607476635513,144,107,2.2054794520547945,0.8082191780821918,73,0.7924528301886793,1.7169811320754718,53,2.4,0.6,5,1.8,1.2,5,2.1,0.9,10,1.6,1.1,10,1453,2.7487955953200274,2,0
2018_19_20190402_WAT_FUL,2018_19,2019-04-02,,WAT,FUL,1.1517241379310346,1.5724137931034483,0.90625,2.25,145,32,1.2816901408450705,1.380281690140845,71,0.625,2.5,16,1.8,2.4,5,0.6,2.2,5,1.3,1.5,10,0.9,2.3,10,1454,2.74828060522696,5,1
2018_19_20190402_WOL_MUN,2018_19,2019-04-02,,WOL,MUN,1.2258064516129032,1.2258064516129032,1.5931034482758621,0.9172413793103448,31,145,1.4666666666666666,1.2666666666666666,15,1.5068493150684932,1.1506849315068493,73,0.8,1.0,5,1.6,1.2,5,1.5,1.3,10,1.7,0.9,10,1455,2.749828178694158,3,1
2018_19_20190403_CHE_BRI,2018_19,2019-04-03,,CHE,BRI,1.7793103448275862,1.089655172413793,0.9705882352941176,1.4264705882352942,145,68,2.0277777777777777,1.0138888888888888,72,0.7352941176470589,1.6470588235294117,34,1.4,1.0,5,1.0,1.4,5,1.4,1.8,10,1.0,1.6,10,1456,2.75,3,1
2018_19_20190403_MCI_CAR,2018_19,2019-04-03,,MCI,CAR,2.331034482758621,0.8827586206896552,0.9032258064516129,1.903225806451613,145,31,2.712328767123288,0.8767123287671232,73,0.6428571428571429,1.8571428571428572,14,2.6,0.2,5,0.8,2.4,5,2.5,0.4,10,0.9,1.8,10,1457,2.750171585449554,2,0
2018_19_20190403_TOT_CRY,2018_19,2019-04-03,,TOT,CRY,1.9793103448275862,0.903448275862069,1.186206896551724,1.4482758620689655,145,145,2.0704225352112675,0.7464788732394366,71,1.2083333333333333,1.6388888888888888,72,0.8,1.8,5,2.2,1.4,5,1.2,1.3,10,1.9,1.5,10,1458,2.7496570644718794,2,0
2018_19_20190405_SOU_LIV,2018_19,2019-04-05,,SOU,LIV,1.186206896551724,1.3448275862068966,2.0342465753424657,1.0205479452054795,145,146,1.3194444444444444,1.2638888888888888,72,1.7534246575342465,1.2191780821917808,73,1.4,1.2,5,2.6,0.8,5,1.4,1.2,10,2.2,0.9,10,1459,2.7491432488005483,4,1
2018_19_20190406_BOU_BUR,2018_19,2019-04-06,,BOU,BUR,1.2876712328767124,1.7328767123287672,1.037037037037037,1.4166666666666667,146,108,1.5342465753424657,1.5616438356164384,73,0.9074074074074074,1.6296296296296295,54,1.0,2.0,5,1.2,2.2,5,1.2,1.6,10,1.4,1.6,10,1460,2.75,4,1
2018_19_20190406_HUD_LEI,2018_19,2019-04-06,,HUD,LEI,0.6571428571428571,1.6714285714285715,1.4657534246575343,1.3835616438356164,70,146,0.6571428571428571,1.4,35,1.3972602739726028,1.6164383561643836,73,0.8,1.8,5,2.0,1.0,5,0.5,2.2,10,1.6,1.8,10,1461,2.7508555783709787,5,1
2018_19_20190406_NEW_CRY,2018_19,2019-04-06,,NEW,CRY,1.0555555555555556,1.4259259259259258,1.178082191780822,1.452054794520548,108,146,1.3333333333333333,1.1296296296296295,54,1.1917808219178083,1.643835616438356,73,1.4,1.6,5,1.4,1.6,5,1.5,1.1,10,1.8,1.5,10,1462,2.752393980848153,1,0
2018_19_20190407_EVE_ARS,2018_19,2019-04-07,,EVE,ARS,1.4383561643835616,1.3630136986301369,1.9379310344827587,1.1724137931034482,146,145,1.7534246575342465,1.2191780821917808,73,1.6619718309859155,1.5633802816901408,71,1.8,0.6,5,2.4,0.4,5,1.2,1.1,10,1.9,0.8,10,1463,2.751196172248804,1,0
2018_19_20190408_CHE_WHU,2018_19,2019-04-08,,CHE,WHU,1.7876712328767124,1.082191780821918,1.3767123287671232,1.582191780821918,146,146,2.041095890410959,1.0,73,1.3472222222222223,1.7083333333333333,72,1.6,1.0,5,1.2,1.6,5,1.5,1.7,10,1.1,1.6,10,1464,2.75,2,0
2018_19_20190412_LEI_NEW,2018_19,2019-04-12,,LEI,NEW,1.4829931972789117,1.380952380952381,1.0458715596330275,1.4220183486238531,147,109,1.5342465753424657,1.1506849315068493,73,0.7777777777777778,1.7222222222222223,54,2.4,1.0,5,1.0,1.8,5,1.7,1.5,10,1.2,1.2,10,1465,2.7494880546075087,1,0
2018_19_20190413_BRI_BOU,2018_19,2019-04-13,,BRI,BOU,0.9565217391304348,1.4492753623188406,1.2857142857142858,1.7414965986394557,69,147,1.2058823529411764,1.2058823529411764,34,1.0410958904109588,1.904109589041096,73,0.8,1.4,5,1.0,1.6,5,0.8,1.7,10,1.1,1.9,10,1466,2.748294679399727,5,1
2018_19_20190413_BUR_CAR,2018_19,2019-04-13,,BUR,CAR,1.055045871559633,1.4128440366972477,0.875,1.90625,109,32,1.1666666666666667,1.2037037037037037,54,0.6,1.8666666666666667,15,1.8,2.0,5,0.6,1.8,5,1.7,1.7,10,0.9,2.0,10,1467,2.7498295841854126,2,0
2018_19_20190413_FUL_EVE,2018_19,2019-04-13,,FUL,EVE,0.9090909090909091,2.303030303030303,1.435374149659864,1.3537414965986394,33,147,1.1875,2.0,16,1.1232876712328768,1.5068493150684932,73,0.8,2.6,5,1.4,0.6,5,0.9,2.5,10,1.2,0.9,10,1468,2.749318801089918,2,0
2018_19_20190413_MUN_WHU,2018_19,2019-04-13,,MUN,WHU,1.5890410958904109,0.9246575342465754,1.3673469387755102,1.5850340136054422,146,147,1.6805555555555556,0.6805555555555556,72,1.3287671232876712,1.7123287671232876,73,1.8,1.6,5,1.2,1.8,5,1.7,1.1,10,1.1,1.6,10,1469,2.7488087134104835,3,1
