match_id,season,market,selection,price,price_type,price_source,source_column
2017_18_20171216_CHE_SOU,2017_18,OU25,OVER,1.76,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171216_CHE_SOU,2017_18,OU25,UNDER,2.2,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171216_LEI_CRY,2017_18,OU25,OVER,1.92,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171216_LEI_CRY,2017_18,OU25,UNDER,1.91,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171216_LEI_CRY,2017_18,OU25,OVER,1.99,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171216_LEI_CRY,2017_18,OU25,UNDER,1.99,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171216_MCI_TOT,2017_18,OU25,OVER,1.54,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171216_MCI_TOT,2017_18,OU25,UNDER,2.48,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171216_MCI_TOT,2017_18,OU25,OVER,1.58,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171216_MCI_TOT,2017_18,OU25,UNDER,2.6,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171216_STK_WHU,2017_18,OU25,OVER,2.08,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171216_STK_WHU,2017_18,OU25,UNDER,1.75,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171216_STK_WHU,2017_18,OU25,OVER,2.15,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171216_STK_WHU,2017_18,OU25,UNDER,1.8,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171216_WAT_HUD,2017_18,OU25,OVER,2.03,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171216_WAT_HUD,2017_18,OU25,UNDER,1.8,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171216_WAT_HUD,2017_18,OU25,OVER,2.1,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171216_WAT_HUD,2017_18,OU25,UNDER,1.85,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171217_BOU_LIV,2017_18,OU25,OVER,1.57,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171217_BOU_LIV,2017_18,OU25,UNDER,2.41,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171217_BOU_LIV,2017_18,OU25,OVER,1.61,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171217_BOU_LIV,2017_18,OU25,UNDER,2.56,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171217_WBA_MUN,2017_18,OU25,OVER,2.07,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171217_WBA_MUN,2017_18,OU25,UNDER,1.76,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171217_WBA_MUN,2017_18,OU25,OVER,2.15,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171217_WBA_MUN,2017_18,OU25,UNDER,1.81,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171218_EVE_SWA,2017_18,OU25,OVER,2.25,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171218_EVE_SWA,2017_18,OU25,UNDER,1.64,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171218_EVE_SWA,2017_18,OU25,OVER,2.38,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171218_EVE_SWA,2017_18,OU25,UNDER,1.7,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171222_ARS_LIV,2017_18,OU25,OVER,1.5,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171222_ARS_LIV,2017_18,OU25,UNDER,2.57,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171222_ARS_LIV,2017_18,OU25,OVER,1.57,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171222_ARS_LIV,2017_18,OU25,UNDER,2.71,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171223_BRI_WAT,2017_18,OU25,OVER,2.23,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171223_BRI_WAT,2017_18,OU25,UNDER,1.66,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171223_BRI_WAT,2017_18,OU25,OVER,2.31,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171223_BRI_WAT,2017_18,OU25,UNDER,1.71,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171223_BUR_TOT,2017_18,OU25,OVER,2.03,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171223_BUR_TOT,2017_18,OU25,UNDER,1.79,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171223_BUR_TOT,2017_18,OU25,OVER,2.11,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171223_BUR_TOT,2017_18,OU25,UNDER,1.87,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171223_EVE_CHE,2017_18,OU25,OVER,2.05,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171223_EVE_CHE,2017_18,OU25,UNDER,1.78,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171223_EVE_CHE,2017_18,OU25,OVER,2.15,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171223_EVE_CHE,2017_18,OU25,UNDER,1.85,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171223_LEI_MUN,2017_18,OU25,OVER,1.93,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171223_LEI_MUN,2017_18,OU25,UNDER,1.89,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171223_LEI_MUN,2017_18,OU25,OVER,2.02,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171223_LEI_MUN,2017_18,OU25,UNDER,1.93,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171223_MCI_BOU,2017_18,OU25,OVER,1.23,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171223_MCI_BOU,2017_18,OU25,UNDER,4.07,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171223_MCI_BOU,2017_18,OU25,OVER,1.25,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171223_MCI_BOU,2017_18,OU25,UNDER,4.42,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171223_SOU_HUD,2017_18,OU25,OVER,2.07,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171223_SOU_HUD,2017_18,OU25,UNDER,1.76,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171223_SOU_HUD,2017_18,OU25,OVER,2.15,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171223_SOU_HUD,2017_18,OU25,UNDER,1.82,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171223_STK_WBA,2017_18,OU25,OVER,2.34,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171223_STK_WBA,2017_18,OU25,UNDER,1.6,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171223_STK_WBA,2017_18,OU25,OVER,2.45,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171223_STK_WBA,2017_18,OU25,UNDER,1.65,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171223_SWA_CRY,2017_18,OU25,OVER,2.37,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171223_SWA_CRY,2017_18,OU25,UNDER,1.58,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171223_SWA_CRY,2017_18,OU25,OVER,2.5,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171223_SWA_CRY,2017_18,OU25,UNDER,1.65,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171223_WHU_NEW,2017_18,OU25,OVER,2.15,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171223_WHU_NEW,2017_18,OU25,UNDER,1.71,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171223_WHU_NEW,2017_18,OU25,OVER,2.25,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171223_WHU_NEW,2017_18,OU25,UNDER,1.76,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171226_BOU_WHU,2017_18,OU25,OVER,2.11,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171226_BOU_WHU,2017_18,OU25,UNDER,1.74,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171226_BOU_WHU,2017_18,OU25,OVER,2.2,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171226_BOU_WHU,2017_18,OU25,UNDER,1.8,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171226_CHE_BRI,2017_18,OU25,OVER,1.66,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171226_CHE_BRI,2017_18,OU25,UNDER,2.22,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171226_CHE_BRI,2017_18,OU25,OVER,1.75,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171226_CHE_BRI,2017_18,OU25,UNDER,2.38,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171226_HUD_STK,2017_18,OU25,OVER,2.3,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171226_HUD_STK,2017_18,OU25,UNDER,1.62,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171226_HUD_STK,2017_18,OU25,OVER,2.4,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171226_HUD_STK,2017_18,OU25,UNDER,1.67,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171226_LIV_SWA,2017_18,OU25,OVER,1.4,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171226_LIV_SWA,2017_18,OU25,UNDER,2.92,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171226_LIV_SWA,2017_18,OU25,OVER,1.45,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171226_LIV_SWA,2017_18,OU25,UNDER,3.1,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171226_MUN_BUR,2017_18,OU25,OVER,1.75,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171226_MUN_BUR,2017_18,OU25,UNDER,2.09,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171226_MUN_BUR,2017_18,OU25,OVER,1.85,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171226_MUN_BUR,2017_18,OU25,UNDER,2.17,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171226_TOT_SOU,2017_18,OU25,OVER,1.69,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171226_TOT_SOU,2017_18,OU25,UNDER,2.18,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171226_TOT_SOU,2017_18,OU25,OVER,1.75,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171226_TOT_SOU,2017_18,OU25,UNDER,2.28,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171226_WAT_LEI,2017_18,OU25,OVER,1.76,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171226_WAT_LEI,2017_18,OU25,UNDER,2.08,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171226_WAT_LEI,2017_18,OU25,OVER,1.82,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171226_WAT_LEI,2017_18,OU25,UNDER,2.16,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171226_WBA_EVE,2017_18,OU25,OVER,2.49,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171226_WBA_EVE,2017_18,OU25,UNDER,1.54,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171226_WBA_EVE,2017_18,OU25,OVER,2.65,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171226_WBA_EVE,2017_18,OU25,UNDER,1.6,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171227_NEW_MCI,2017_18,OU25,OVER,1.44,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171227_NEW_MCI,2017_18,OU25,UNDER,2.76,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171227_NEW_MCI,2017_18,OU25,OVER,1.48,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171227_NEW_MCI,2017_18,OU25,UNDER,3.0,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171228_CRY_ARS,2017_18,OU25,OVER,1.62,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171228_CRY_ARS,2017_18,OU25,UNDER,2.29,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171228_CRY_ARS,2017_18,OU25,OVER,1.67,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171228_CRY_ARS,2017_18,OU25,UNDER,2.38,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171230_BOU_EVE,2017_18,OU25,OVER,2.11,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171230_BOU_EVE,2017_18,OU25,UNDER,1.73,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171230_BOU_EVE,2017_18,OU25,OVER,2.25,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171230_BOU_EVE,2017_18,OU25,UNDER,1.8,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171230_CHE_STK,2017_18,OU25,OVER,1.46,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171230_CHE_STK,2017_18,OU25,UNDER,2.79,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171230_CHE_STK,2017_18,OU25,OVER,1.5,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171230_CHE_STK,2017_18,OU25,UNDER,2.85,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171230_HUD_BUR,2017_18,OU25,OVER,2.72,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171230_HUD_BUR,2017_18,OU25,UNDER,1.45,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171230_HUD_BUR,2017_18,OU25,OVER,2.86,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171230_HUD_BUR,2017_18,OU25,UNDER,1.5,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171230_LIV_LEI,2017_18,OU25,OVER,1.4,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171230_LIV_LEI,2017_18,OU25,UNDER,2.93,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171230_LIV_LEI,2017_18,OU25,OVER,1.43,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171230_LIV_LEI,2017_18,OU25,UNDER,3.2,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171230_MUN_SOU,2017_18,OU25,OVER,1.75,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171230_MUN_SOU,2017_18,OU25,UNDER,2.09,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171230_MUN_SOU,2017_18,OU25,OVER,1.81,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171230_MUN_SOU,2017_18,OU25,UNDER,2.15,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171230_NEW_BRI,2017_18,OU25,OVER,2.45,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171230_NEW_BRI,2017_18,OU25,UNDER,1.55,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171230_NEW_BRI,2017_18,OU25,OVER,2.58,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171230_NEW_BRI,2017_18,OU25,UNDER,1.6,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171230_WAT_SWA,2017_18,OU25,OVER,2.06,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171230_WAT_SWA,2017_18,OU25,UNDER,1.77,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171230_WAT_SWA,2017_18,OU25,OVER,2.14,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171230_WAT_SWA,2017_18,OU25,UNDER,1.83,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171231_CRY_MCI,2017_18,OU25,OVER,1.4,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171231_CRY_MCI,2017_18,OU25,UNDER,2.87,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171231_CRY_MCI,2017_18,OU25,OVER,1.47,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171231_CRY_MCI,2017_18,OU25,UNDER,3.0,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20171231_WBA_ARS,2017_18,OU25,OVER,1.82,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20171231_WBA_ARS,2017_18,OU25,UNDER,2.0,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20171231_WBA_ARS,2017_18,OU25,OVER,1.88,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20171231_WBA_ARS,2017_18,OU25,UNDER,2.07,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180101_BRI_BOU,2017_18,OU25,OVER,2.46,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180101_BRI_BOU,2017_18,OU25,UNDER,1.55,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180101_BRI_BOU,2017_18,OU25,OVER,2.62,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180101_BRI_BOU,2017_18,OU25,UNDER,1.6,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180101_BUR_LIV,2017_18,OU25,OVER,1.8,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180101_BUR_LIV,2017_18,OU25,UNDER,2.02,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180101_BUR_LIV,2017_18,OU25,OVER,1.85,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180101_BUR_LIV,2017_18,OU25,UNDER,2.08,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180101_EVE_MUN,2017_18,OU25,OVER,2.29,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180101_EVE_MUN,2017_18,OU25,UNDER,1.63,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180101_EVE_MUN,2017_18,OU25,OVER,2.44,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180101_EVE_MUN,2017_18,OU25,UNDER,1.7,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180101_LEI_HUD,2017_18,OU25,OVER,2.0,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180101_LEI_HUD,2017_18,OU25,UNDER,1.82,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180101_LEI_HUD,2017_18,OU25,OVER,2.07,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180101_LEI_HUD,2017_18,OU25,UNDER,1.91,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180101_STK_NEW,2017_18,OU25,OVER,2.07,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180101_STK_NEW,2017_18,OU25,UNDER,1.77,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180101_STK_NEW,2017_18,OU25,OVER,2.14,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180101_STK_NEW,2017_18,OU25,UNDER,1.85,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180102_MCI_WAT,2017_18,OU25,OVER,1.33,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180102_MCI_WAT,2017_18,OU25,UNDER,3.29,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180102_MCI_WAT,2017_18,OU25,OVER,1.37,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180102_MCI_WAT,2017_18,OU25,UNDER,3.75,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180102_SOU_CRY,2017_18,OU25,OVER,2.02,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180102_SOU_CRY,2017_18,OU25,UNDER,1.8,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180102_SOU_CRY,2017_18,OU25,OVER,2.13,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180102_SOU_CRY,2017_18,OU25,UNDER,1.86,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180102_SWA_TOT,2017_18,OU25,OVER,1.75,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180102_SWA_TOT,2017_18,OU25,UNDER,2.08,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180102_SWA_TOT,2017_18,OU25,OVER,1.83,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180102_SWA_TOT,2017_18,OU25,UNDER,2.2,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180102_WHU_WBA,2017_18,OU25,OVER,2.36,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180102_WHU_WBA,2017_18,OU25,UNDER,1.59,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180102_WHU_WBA,2017_18,OU25,OVER,2.45,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180102_WHU_WBA,2017_18,OU25,UNDER,1.65,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180103_ARS_CHE,2017_18,OU25,OVER,1.65,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180103_ARS_CHE,2017_18,OU25,UNDER,2.24,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180103_ARS_CHE,2017_18,OU25,OVER,1.7,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180103_ARS_CHE,2017_18,OU25,UNDER,2.35,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180104_TOT_WHU,2017_18,OU25,OVER,1.55,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180104_TOT_WHU,2017_18,OU25,UNDER,2.43,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180104_TOT_WHU,2017_18,OU25,OVER,1.61,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180104_TOT_WHU,2017_18,OU25,UNDER,2.55,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180113_CHE_LEI,2017_18,OU25,OVER,1.55,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180113_CHE_LEI,2017_18,OU25,UNDER,2.44,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180113_CHE_LEI,2017_18,OU25,OVER,1.59,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180113_CHE_LEI,2017_18,OU25,UNDER,2.57,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180113_CRY_BUR,2017_18,OU25,OVER,2.38,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180113_CRY_BUR,2017_18,OU25,UNDER,1.59,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180113_CRY_BUR,2017_18,OU25,OVER,2.5,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180113_CRY_BUR,2017_18,OU25,UNDER,1.63,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180113_HUD_WHU,2017_18,OU25,OVER,2.48,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180113_HUD_WHU,2017_18,OU25,UNDER,1.54,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180113_HUD_WHU,2017_18,OU25,OVER,2.6,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180113_HUD_WHU,2017_18,OU25,UNDER,1.6,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180113_NEW_SWA,2017_18,OU25,OVER,2.35,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180113_NEW_SWA,2017_18,OU25,UNDER,1.6,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180113_NEW_SWA,2017_18,OU25,OVER,2.45,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180113_NEW_SWA,2017_18,OU25,UNDER,1.65,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180113_TOT_EVE,2017_18,OU25,OVER,1.7,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180113_TOT_EVE,2017_18,OU25,UNDER,2.17,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180113_TOT_EVE,2017_18,OU25,OVER,1.75,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180113_TOT_EVE,2017_18,OU25,UNDER,2.25,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180113_WAT_SOU,2017_18,OU25,OVER,1.94,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180113_WAT_SOU,2017_18,OU25,UNDER,1.88,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180113_WAT_SOU,2017_18,OU25,OVER,2.0,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180113_WAT_SOU,2017_18,OU25,UNDER,1.92,PRE_CLOSING,MARKET_MAX,BbMx<2.5
2017_18_20180113_WBA_BRI,2017_18,OU25,OVER,2.91,PRE_CLOSING,MARKET_AVERAGE,BbAv>2.5
2017_18_20180113_WBA_BRI,2017_18,OU25,UNDER,1.4,PRE_CLOSING,MARKET_AVERAGE,BbAv<2.5
2017_18_20180113_WBA_BRI,2017_18,OU25,OVER,3.14,PRE_CLOSING,MARKET_MAX,BbMx>2.5
2017_18_20180113_WBA_BRI,2017_18,OU25,UNDER,1.45,PRE_CLOSING,MARKET_MAX,BbMx<2.5
