match_id,season,market,selection,opening_price,opening_source_column,opening_source,closing_price,closing_source_column,closing_source,has_opening,has_closing,raw_row,closing_implied_probability,opening_implied_probability,price_change,implied_probability_change,closing_available,opening_available,odds_change,odds_change_pct,probability_change,clv,movement
2021_22_18/09/2021_Liverpool_Crystal Palace,2021_22,OVER_2.5,UNDER_2.5,2.62,B365<2.5,BET365,2.5,B365C<2.5,BET365,True,True,43,0.4,0.38167938931297707,-0.1200000000000001,0.0183206106870229,True,True,-0.1200000000000001,-0.04580152671755733,0.018320610687022953,-0.04580152671755733,SHORTENED
2021_22_18/09/2021_Man City_Southampton,2021_22,OVER_2.5,OVER_2.5,1.36,B365>2.5,BET365,1.36,B365C>2.5,BET365,True,True,44,0.7352941176470588,0.7352941176470588,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_18/09/2021_Man City_Southampton,2021_22,OVER_2.5,UNDER_2.5,3.2,B365<2.5,BET365,3.2,B365C<2.5,BET365,True,True,44,0.3125,0.3125,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_18/09/2021_Norwich_Watford,2021_22,OVER_2.5,OVER_2.5,2.1,B365>2.5,BET365,2.1,B365C>2.5,BET365,True,True,45,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_18/09/2021_Norwich_Watford,2021_22,OVER_2.5,UNDER_2.5,1.72,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,45,0.5555555555555556,0.5813953488372093,0.08,-0.0258397932816537,True,True,0.08000000000000007,0.04651162790697683,-0.025839793281653756,0.04651162790697683,DRIFTED
2021_22_18/09/2021_Aston Villa_Everton,2021_22,OVER_2.5,OVER_2.5,2.0,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,46,0.5,0.5,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_18/09/2021_Aston Villa_Everton,2021_22,OVER_2.5,UNDER_2.5,1.8,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,46,0.5555555555555556,0.5555555555555556,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_19/09/2021_Brighton_Leicester,2021_22,OVER_2.5,OVER_2.5,2.1,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,47,0.5,0.47619047619047616,-0.1,0.0238095238095238,True,True,-0.10000000000000009,-0.04761904761904767,0.023809523809523836,-0.04761904761904767,SHORTENED
2021_22_19/09/2021_Brighton_Leicester,2021_22,OVER_2.5,UNDER_2.5,1.72,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,47,0.5555555555555556,0.5813953488372093,0.08,-0.0258397932816537,True,True,0.08000000000000007,0.04651162790697683,-0.025839793281653756,0.04651162790697683,DRIFTED
2021_22_19/09/2021_West Ham_Man United,2021_22,OVER_2.5,OVER_2.5,1.66,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,48,0.5263157894736842,0.6024096385542169,0.24,-0.0760938490805327,True,True,0.24,0.14457831325301207,-0.07609384908053274,0.14457831325301207,DRIFTED
2021_22_19/09/2021_West Ham_Man United,2021_22,OVER_2.5,UNDER_2.5,2.2,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,48,0.5263157894736842,0.45454545454545453,-0.3000000000000002,0.0717703349282296,True,True,-0.30000000000000027,-0.13636363636363646,0.07177033492822965,-0.13636363636363646,SHORTENED
2021_22_19/09/2021_Tottenham_Chelsea,2021_22,OVER_2.5,OVER_2.5,2.0,B365>2.5,BET365,2.2,B365C>2.5,BET365,True,True,49,0.45454545454545453,0.5,0.2000000000000001,-0.0454545454545454,True,True,0.20000000000000018,0.10000000000000009,-0.04545454545454547,0.10000000000000009,DRIFTED
2021_22_19/09/2021_Tottenham_Chelsea,2021_22,OVER_2.5,UNDER_2.5,1.8,B365<2.5,BET365,1.66,B365C<2.5,BET365,True,True,49,0.6024096385542169,0.5555555555555556,-0.1400000000000001,0.0468540829986613,True,True,-0.14000000000000012,-0.07777777777777783,0.04685408299866134,-0.07777777777777783,SHORTENED
2021_22_25/09/2021_Chelsea_Man City,2021_22,OVER_2.5,OVER_2.5,2.1,B365>2.5,BET365,2.1,B365C>2.5,BET365,True,True,50,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_25/09/2021_Chelsea_Man City,2021_22,OVER_2.5,UNDER_2.5,1.72,B365<2.5,BET365,1.72,B365C<2.5,BET365,True,True,50,0.5813953488372093,0.5813953488372093,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_25/09/2021_Man United_Aston Villa,2021_22,OVER_2.5,OVER_2.5,1.57,B365>2.5,BET365,1.61,B365C>2.5,BET365,True,True,51,0.6211180124223602,0.6369426751592356,0.04,-0.0158246627368754,True,True,0.040000000000000036,0.02547770700636942,-0.01582466273687544,0.02547770700636942,DRIFTED
2021_22_25/09/2021_Man United_Aston Villa,2021_22,OVER_2.5,UNDER_2.5,2.37,B365<2.5,BET365,2.3,B365C<2.5,BET365,True,True,51,0.4347826086956522,0.42194092827004215,-0.0700000000000002,0.01284168042561,True,True,-0.07000000000000028,-0.029535864978903037,0.01284168042561007,-0.029535864978903037,SHORTENED
2021_22_25/09/2021_Everton_Norwich,2021_22,OVER_2.5,OVER_2.5,1.9,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,52,0.5,0.5263157894736842,0.1,-0.0263157894736841,True,True,0.10000000000000009,0.05263157894736836,-0.02631578947368418,0.05263157894736836,DRIFTED
2021_22_25/09/2021_Everton_Norwich,2021_22,OVER_2.5,UNDER_2.5,1.9,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,52,0.5555555555555556,0.5263157894736842,-0.0999999999999998,0.0292397660818714,True,True,-0.09999999999999987,-0.05263157894736836,0.0292397660818714,-0.05263157894736836,SHORTENED
2021_22_25/09/2021_Leeds_West Ham,2021_22,OVER_2.5,OVER_2.5,1.57,B365>2.5,BET365,1.57,B365C>2.5,BET365,True,True,53,0.6369426751592356,0.6369426751592356,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_25/09/2021_Leeds_West Ham,2021_22,OVER_2.5,UNDER_2.5,2.37,B365<2.5,BET365,2.37,B365C<2.5,BET365,True,True,53,0.42194092827004215,0.42194092827004215,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_25/09/2021_Leicester_Burnley,2021_22,OVER_2.5,OVER_2.5,1.9,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,54,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_25/09/2021_Leicester_Burnley,2021_22,OVER_2.5,UNDER_2.5,1.9,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,54,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_25/09/2021_Watford_Newcastle,2021_22,OVER_2.5,OVER_2.5,2.0,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,55,0.5263157894736842,0.5,-0.1,0.0263157894736841,True,True,-0.10000000000000009,-0.050000000000000044,0.02631578947368418,-0.050000000000000044,SHORTENED
2021_22_25/09/2021_Watford_Newcastle,2021_22,OVER_2.5,UNDER_2.5,1.8,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,55,0.5263157894736842,0.5555555555555556,0.0999999999999998,-0.0292397660818714,True,True,0.09999999999999987,0.05555555555555558,-0.0292397660818714,0.05555555555555558,DRIFTED
2021_22_25/09/2021_Brentford_Liverpool,2021_22,OVER_2.5,OVER_2.5,1.72,B365>2.5,BET365,1.72,B365C>2.5,BET365,True,True,56,0.5813953488372093,0.5813953488372093,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_25/09/2021_Brentford_Liverpool,2021_22,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,56,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_26/09/2021_Southampton_Wolves,2021_22,OVER_2.5,OVER_2.5,2.1,B365>2.5,BET365,2.1,B365C>2.5,BET365,True,True,57,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_26/09/2021_Southampton_Wolves,2021_22,OVER_2.5,UNDER_2.5,1.72,B365<2.5,BET365,1.72,B365C<2.5,BET365,True,True,57,0.5813953488372093,0.5813953488372093,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_26/09/2021_Arsenal_Tottenham,2021_22,OVER_2.5,OVER_2.5,2.0,B365>2.5,BET365,1.98,B365C>2.5,BET365,True,True,58,0.5050505050505051,0.5,-0.02,0.005050505050505,True,True,-0.020000000000000018,-0.010000000000000009,0.005050505050505083,-0.010000000000000009,SHORTENED
2021_22_26/09/2021_Arsenal_Tottenham,2021_22,OVER_2.5,UNDER_2.5,1.8,B365<2.5,BET365,1.92,B365C<2.5,BET365,True,True,58,0.5208333333333334,0.5555555555555556,0.1199999999999998,-0.0347222222222222,True,True,0.11999999999999988,0.06666666666666665,-0.03472222222222221,0.06666666666666665,DRIFTED
2021_22_27/09/2021_Crystal Palace_Brighton,2021_22,OVER_2.5,OVER_2.5,2.3,B365>2.5,BET365,2.3,B365C>2.5,BET365,True,True,59,0.4347826086956522,0.4347826086956522,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_27/09/2021_Crystal Palace_Brighton,2021_22,OVER_2.5,UNDER_2.5,1.61,B365<2.5,BET365,1.61,B365C<2.5,BET365,True,True,59,0.6211180124223602,0.6211180124223602,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_02/10/2021_Man United_Everton,2021_22,OVER_2.5,OVER_2.5,1.8,B365>2.5,BET365,1.8,B365C>2.5,BET365,True,True,60,0.5555555555555556,0.5555555555555556,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_02/10/2021_Man United_Everton,2021_22,OVER_2.5,UNDER_2.5,2.0,B365<2.5,BET365,2.0,B365C<2.5,BET365,True,True,60,0.5,0.5,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_02/10/2021_Burnley_Norwich,2021_22,OVER_2.5,OVER_2.5,1.9,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,61,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_02/10/2021_Burnley_Norwich,2021_22,OVER_2.5,UNDER_2.5,1.9,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,61,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_02/10/2021_Chelsea_Southampton,2021_22,OVER_2.5,OVER_2.5,1.8,B365>2.5,BET365,1.72,B365C>2.5,BET365,True,True,62,0.5813953488372093,0.5555555555555556,-0.08,0.0258397932816537,True,True,-0.08000000000000007,-0.04444444444444451,0.025839793281653756,-0.04444444444444451,SHORTENED
2021_22_02/10/2021_Chelsea_Southampton,2021_22,OVER_2.5,UNDER_2.5,2.0,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,62,0.47619047619047616,0.5,0.1,-0.0238095238095238,True,True,0.10000000000000009,0.050000000000000044,-0.023809523809523836,0.050000000000000044,DRIFTED
2021_22_02/10/2021_Leeds_Watford,2021_22,OVER_2.5,OVER_2.5,1.66,B365>2.5,BET365,1.61,B365C>2.5,BET365,True,True,63,0.6211180124223602,0.6024096385542169,-0.0499999999999998,0.0187083738681432,True,True,-0.04999999999999982,-0.030120481927710774,0.01870837386814328,-0.030120481927710774,SHORTENED
2021_22_02/10/2021_Leeds_Watford,2021_22,OVER_2.5,UNDER_2.5,2.2,B365<2.5,BET365,2.3,B365C<2.5,BET365,True,True,63,0.4347826086956522,0.45454545454545453,0.0999999999999996,-0.0197628458498023,True,True,0.09999999999999964,0.04545454545454519,-0.019762845849802313,0.04545454545454519,DRIFTED
2021_22_02/10/2021_Wolves_Newcastle,2021_22,OVER_2.5,OVER_2.5,1.9,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,64,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_02/10/2021_Wolves_Newcastle,2021_22,OVER_2.5,UNDER_2.5,1.9,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,64,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_02/10/2021_Brighton_Arsenal,2021_22,OVER_2.5,OVER_2.5,2.0,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,65,0.5,0.5,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_02/10/2021_Brighton_Arsenal,2021_22,OVER_2.5,UNDER_2.5,1.8,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,65,0.5555555555555556,0.5555555555555556,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_03/10/2021_Crystal Palace_Leicester,2021_22,OVER_2.5,OVER_2.5,2.0,B365>2.5,BET365,2.1,B365C>2.5,BET365,True,True,66,0.47619047619047616,0.5,0.1,-0.0238095238095238,True,True,0.10000000000000009,0.050000000000000044,-0.023809523809523836,0.050000000000000044,DRIFTED
2021_22_03/10/2021_Crystal Palace_Leicester,2021_22,OVER_2.5,UNDER_2.5,1.8,B365<2.5,BET365,1.72,B365C<2.5,BET365,True,True,66,0.5813953488372093,0.5555555555555556,-0.08,0.0258397932816537,True,True,-0.08000000000000007,-0.04444444444444451,0.025839793281653756,-0.04444444444444451,SHORTENED
2021_22_03/10/2021_Tottenham_Aston Villa,2021_22,OVER_2.5,OVER_2.5,1.9,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,67,0.5,0.5263157894736842,0.1,-0.0263157894736841,True,True,0.10000000000000009,0.05263157894736836,-0.02631578947368418,0.05263157894736836,DRIFTED
2021_22_03/10/2021_Tottenham_Aston Villa,2021_22,OVER_2.5,UNDER_2.5,1.9,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,67,0.5555555555555556,0.5263157894736842,-0.0999999999999998,0.0292397660818714,True,True,-0.09999999999999987,-0.05263157894736836,0.0292397660818714,-0.05263157894736836,SHORTENED
2021_22_03/10/2021_West Ham_Brentford,2021_22,OVER_2.5,OVER_2.5,1.9,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,68,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_03/10/2021_West Ham_Brentford,2021_22,OVER_2.5,UNDER_2.5,1.9,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,68,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_03/10/2021_Liverpool_Man City,2021_22,OVER_2.5,OVER_2.5,1.72,B365>2.5,BET365,1.72,B365C>2.5,BET365,True,True,69,0.5813953488372093,0.5813953488372093,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_03/10/2021_Liverpool_Man City,2021_22,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,69,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_16/10/2021_Watford_Liverpool,2021_22,OVER_2.5,OVER_2.5,1.57,B365>2.5,BET365,1.53,B365C>2.5,BET365,True,True,70,0.6535947712418301,0.6369426751592356,-0.04,0.0166520960825944,True,True,-0.040000000000000036,-0.02547770700636942,0.016652096082594436,-0.02547770700636942,SHORTENED
2021_22_16/10/2021_Watford_Liverpool,2021_22,OVER_2.5,UNDER_2.5,2.37,B365<2.5,BET365,2.5,B365C<2.5,BET365,True,True,70,0.4,0.42194092827004215,0.1299999999999999,-0.0219409282700421,True,True,0.1299999999999999,0.05485232067510548,-0.021940928270042126,0.05485232067510548,DRIFTED
2021_22_16/10/2021_Aston Villa_Wolves,2021_22,OVER_2.5,OVER_2.5,2.1,B365>2.5,BET365,2.37,B365C>2.5,BET365,True,True,71,0.42194092827004215,0.47619047619047616,0.27,-0.054249547920434,True,True,0.27,0.12857142857142856,-0.054249547920434016,0.12857142857142856,DRIFTED
2021_22_16/10/2021_Aston Villa_Wolves,2021_22,OVER_2.5,UNDER_2.5,1.72,B365<2.5,BET365,1.57,B365C<2.5,BET365,True,True,71,0.6369426751592356,0.5813953488372093,-0.1499999999999999,0.0555473263220263,True,True,-0.1499999999999999,-0.08720930232558133,0.0555473263220263,-0.08720930232558133,SHORTENED
2021_22_16/10/2021_Leicester_Man United,2021_22,OVER_2.5,OVER_2.5,1.72,B365>2.5,BET365,1.66,B365C>2.5,BET365,True,True,72,0.6024096385542169,0.5813953488372093,-0.06,0.0210142897170075,True,True,-0.06000000000000005,-0.03488372093023262,0.021014289717007584,-0.03488372093023262,SHORTENED
2021_22_16/10/2021_Leicester_Man United,2021_22,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.2,B365C<2.5,BET365,True,True,72,0.45454545454545453,0.47619047619047616,0.1,-0.0216450216450216,True,True,0.10000000000000009,0.04761904761904767,-0.021645021645021634,0.04761904761904767,DRIFTED
2021_22_16/10/2021_Man City_Burnley,2021_22,OVER_2.5,OVER_2.5,1.36,B365>2.5,BET365,1.33,B365C>2.5,BET365,True,True,73,0.7518796992481203,0.7352941176470588,-0.03,0.0165855816010614,True,True,-0.030000000000000027,-0.022058823529411797,0.016585581601061494,-0.022058823529411797,SHORTENED
2021_22_16/10/2021_Man City_Burnley,2021_22,OVER_2.5,UNDER_2.5,3.2,B365<2.5,BET365,3.4,B365C<2.5,BET365,True,True,73,0.29411764705882354,0.3125,0.1999999999999997,-0.0183823529411764,True,True,0.19999999999999973,0.0625,-0.01838235294117646,0.0625,DRIFTED
2021_22_16/10/2021_Norwich_Brighton,2021_22,OVER_2.5,OVER_2.5,2.1,B365>2.5,BET365,2.2,B365C>2.5,BET365,True,True,74,0.45454545454545453,0.47619047619047616,0.1,-0.0216450216450216,True,True,0.10000000000000009,0.04761904761904767,-0.021645021645021634,0.04761904761904767,DRIFTED
2021_22_16/10/2021_Norwich_Brighton,2021_22,OVER_2.5,UNDER_2.5,1.72,B365<2.5,BET365,1.66,B365C<2.5,BET365,True,True,74,0.6024096385542169,0.5813953488372093,-0.06,0.0210142897170075,True,True,-0.06000000000000005,-0.03488372093023262,0.021014289717007584,-0.03488372093023262,SHORTENED
2021_22_16/10/2021_Southampton_Leeds,2021_22,OVER_2.5,OVER_2.5,1.72,B365>2.5,BET365,1.72,B365C>2.5,BET365,True,True,75,0.5813953488372093,0.5813953488372093,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_16/10/2021_Southampton_Leeds,2021_22,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,75,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_16/10/2021_Brentford_Chelsea,2021_22,OVER_2.5,OVER_2.5,2.0,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,76,0.5,0.5,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_16/10/2021_Brentford_Chelsea,2021_22,OVER_2.5,UNDER_2.5,1.8,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,76,0.5263157894736842,0.5555555555555556,0.0999999999999998,-0.0292397660818714,True,True,0.09999999999999987,0.05555555555555558,-0.0292397660818714,0.05555555555555558,DRIFTED
2021_22_17/10/2021_Everton_West Ham,2021_22,OVER_2.5,OVER_2.5,1.9,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,77,0.5,0.5263157894736842,0.1,-0.0263157894736841,True,True,0.10000000000000009,0.05263157894736836,-0.02631578947368418,0.05263157894736836,DRIFTED
2021_22_17/10/2021_Everton_West Ham,2021_22,OVER_2.5,UNDER_2.5,1.9,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,77,0.5555555555555556,0.5263157894736842,-0.0999999999999998,0.0292397660818714,True,True,-0.09999999999999987,-0.05263157894736836,0.0292397660818714,-0.05263157894736836,SHORTENED
2021_22_17/10/2021_Newcastle_Tottenham,2021_22,OVER_2.5,OVER_2.5,1.8,B365>2.5,BET365,1.72,B365C>2.5,BET365,True,True,78,0.5813953488372093,0.5555555555555556,-0.08,0.0258397932816537,True,True,-0.08000000000000007,-0.04444444444444451,0.025839793281653756,-0.04444444444444451,SHORTENED
2021_22_17/10/2021_Newcastle_Tottenham,2021_22,OVER_2.5,UNDER_2.5,2.0,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,78,0.47619047619047616,0.5,0.1,-0.0238095238095238,True,True,0.10000000000000009,0.050000000000000044,-0.023809523809523836,0.050000000000000044,DRIFTED
2021_22_18/10/2021_Arsenal_Crystal Palace,2021_22,OVER_2.5,OVER_2.5,1.97,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,79,0.5263157894736842,0.5076142131979695,-0.07,0.0187015762757146,True,True,-0.07000000000000006,-0.035532994923857864,0.01870157627571467,-0.035532994923857864,SHORTENED
2021_22_18/10/2021_Arsenal_Crystal Palace,2021_22,OVER_2.5,UNDER_2.5,1.93,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,79,0.5263157894736842,0.5181347150259068,-0.03,0.0081810744477773,True,True,-0.030000000000000027,-0.015544041450777257,0.008181074447777381,-0.015544041450777257,SHORTENED
2021_22_22/10/2021_Arsenal_Aston Villa,2021_22,OVER_2.5,OVER_2.5,1.72,B365>2.5,BET365,1.8,B365C>2.5,BET365,True,True,80,0.5555555555555556,0.5813953488372093,0.08,-0.0258397932816537,True,True,0.08000000000000007,0.04651162790697683,-0.025839793281653756,0.04651162790697683,DRIFTED
2021_22_22/10/2021_Arsenal_Aston Villa,2021_22,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.0,B365C<2.5,BET365,True,True,80,0.5,0.47619047619047616,-0.1,0.0238095238095238,True,True,-0.10000000000000009,-0.04761904761904767,0.023809523809523836,-0.04761904761904767,SHORTENED
2021_22_23/10/2021_Chelsea_Norwich,2021_22,OVER_2.5,OVER_2.5,1.66,B365>2.5,BET365,1.72,B365C>2.5,BET365,True,True,81,0.5813953488372093,0.6024096385542169,0.06,-0.0210142897170075,True,True,0.06000000000000005,0.03614457831325302,-0.021014289717007584,0.03614457831325302,DRIFTED
2021_22_23/10/2021_Chelsea_Norwich,2021_22,OVER_2.5,UNDER_2.5,2.2,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,81,0.47619047619047616,0.45454545454545453,-0.1,0.0216450216450216,True,True,-0.10000000000000009,-0.045454545454545525,0.021645021645021634,-0.045454545454545525,SHORTENED
2021_22_23/10/2021_Crystal Palace_Newcastle,2021_22,OVER_2.5,OVER_2.5,1.9,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,82,0.5,0.5263157894736842,0.1,-0.0263157894736841,True,True,0.10000000000000009,0.05263157894736836,-0.02631578947368418,0.05263157894736836,DRIFTED
2021_22_23/10/2021_Crystal Palace_Newcastle,2021_22,OVER_2.5,UNDER_2.5,1.9,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,82,0.5555555555555556,0.5263157894736842,-0.0999999999999998,0.0292397660818714,True,True,-0.09999999999999987,-0.05263157894736836,0.0292397660818714,-0.05263157894736836,SHORTENED
2021_22_23/10/2021_Everton_Watford,2021_22,OVER_2.5,OVER_2.5,2.0,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,83,0.5,0.5,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_23/10/2021_Everton_Watford,2021_22,OVER_2.5,UNDER_2.5,1.8,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,83,0.5555555555555556,0.5555555555555556,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_23/10/2021_Leeds_Wolves,2021_22,OVER_2.5,OVER_2.5,1.9,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,84,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_23/10/2021_Leeds_Wolves,2021_22,OVER_2.5,UNDER_2.5,1.9,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,84,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_23/10/2021_Southampton_Burnley,2021_22,OVER_2.5,OVER_2.5,1.9,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,85,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_23/10/2021_Southampton_Burnley,2021_22,OVER_2.5,UNDER_2.5,1.9,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,85,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_23/10/2021_Brighton_Man City,2021_22,OVER_2.5,OVER_2.5,1.8,B365>2.5,BET365,1.72,B365C>2.5,BET365,True,True,86,0.5813953488372093,0.5555555555555556,-0.08,0.0258397932816537,True,True,-0.08000000000000007,-0.04444444444444451,0.025839793281653756,-0.04444444444444451,SHORTENED
2021_22_23/10/2021_Brighton_Man City,2021_22,OVER_2.5,UNDER_2.5,2.0,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,86,0.47619047619047616,0.5,0.1,-0.0238095238095238,True,True,0.10000000000000009,0.050000000000000044,-0.023809523809523836,0.050000000000000044,DRIFTED
2021_22_24/10/2021_Brentford_Leicester,2021_22,OVER_2.5,OVER_2.5,1.9,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,87,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_24/10/2021_Brentford_Leicester,2021_22,OVER_2.5,UNDER_2.5,1.9,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,87,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_24/10/2021_West Ham_Tottenham,2021_22,OVER_2.5,OVER_2.5,1.72,B365>2.5,BET365,1.72,B365C>2.5,BET365,True,True,88,0.5813953488372093,0.5813953488372093,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_24/10/2021_West Ham_Tottenham,2021_22,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,88,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2021_22_24/10/2021_Man United_Liverpool,2021_22,OVER_2.5,OVER_2.5,1.53,B365>2.5,BET365,1.5,B365C>2.5,BET365,True,True,89,0.6666666666666666,0.6535947712418301,-0.03,0.0130718954248365,True,True,-0.030000000000000027,-0.019607843137254943,0.013071895424836555,-0.019607843137254943,SHORTENED
2021_22_24/10/2021_Man United_Liverpool,2021_22,OVER_2.5,UNDER_2.5,2.5,B365<2.5,BET365,2.62,B365C<2.5,BET365,True,True,89,0.38167938931297707,0.4,0.1200000000000001,-0.0183206106870229,True,True,0.1200000000000001,0.04800000000000004,-0.018320610687022953,0.04800000000000004,DRIFTED
