match_id,season,selection,opening_price,closing_price,opening_raw_probability,closing_raw_probability,opening_fair_probability,closing_fair_probability,opening_overround,closing_overround,opening_margin,closing_margin,price_clv,fair_probability_clv,price_sign,fair_sign,odds_ratio,fair_probability_ratio,margin_change,margin_change_abs,price_clv_abs,fair_clv_abs,exception_type,raw_probability_movement,recomputed_price_clv,recomputed_fair_clv
2021_22_18/10/2021_Arsenal_Crystal Palace,2021_22,UNDER,1.93,1.9,0.5181347150259068,0.5263157894736842,0.5051282051282052,0.5,1.0257489282238763,1.0526315789473684,0.0257489282238763,0.0526315789473683,0.0157894736842105,-0.0101522842639595,1.0,-1.0,0.9844559585492227,0.9898477157360405,0.026882650723492052,0.026882650723492052,0.0157894736842105,0.0101522842639595,MARGIN_EFFECT,0.008181074447777381,0.015789473684210575,-0.010152284263959532
2022_23_05/11/2022_Everton_Leicester,2022_23,UNDER,1.8,1.84,0.5555555555555556,0.5434782608695652,0.5263157894736842,0.5282051282051282,1.0555555555555556,1.0289151540734487,0.0555555555555555,0.0289151540734486,-0.0217391304347825,0.0035897435897436,-1.0,1.0,1.0222222222222221,1.0035897435897436,-0.02664040148210689,0.02664040148210689,0.0217391304347825,0.0035897435897436,MARGIN_EFFECT,-0.012077294685990392,-0.021739130434782594,0.0035897435897436214
2022_23_13/01/2023_Aston Villa_Leeds,2022_23,UNDER,2.0,2.05,0.5,0.4878048780487805,0.4736842105263157,0.4743589743589744,1.0555555555555556,1.028345418589321,0.0555555555555555,0.028345418589321,-0.0243902439024389,0.0014245014245015,-1.0,1.0,1.025,1.0014245014245016,-0.027210136966234533,0.027210136966234533,0.0243902439024389,0.0014245014245015,MARGIN_EFFECT,-0.012195121951219468,-0.024390243902438935,0.0014245014245015675
2022_23_13/05/2023_Chelsea_Nott'm Forest,2022_23,UNDER,2.04,2.0,0.4901960784313725,0.5,0.4769230769230769,0.4736842105263157,1.027830487033523,1.0555555555555556,0.027830487033523,0.0555555555555555,0.02,-0.0067911714770797,1.0,-1.0,0.9803921568627451,0.9932088285229201,0.027725068522032492,0.027725068522032492,0.02,0.0067911714770797,MARGIN_EFFECT,0.009803921568627472,0.020000000000000018,-0.00679117147707986
2022_23_18/02/2023_Newcastle_Liverpool,2022_23,UNDER,2.0,2.02,0.5,0.495049504950495,0.4736842105263157,0.482051282051282,1.0555555555555556,1.0269643985675163,0.0555555555555555,0.0269643985675163,-0.0099009900990099,0.0176638176638177,-1.0,1.0,1.01,1.0176638176638177,-0.028591156988039268,0.028591156988039268,0.0099009900990099,0.0176638176638177,MARGIN_EFFECT,-0.004950495049504955,-0.00990099009900991,0.01766381766381775
2022_23_18/03/2023_Brentford_Leicester,2022_23,UNDER,2.01,2.0,0.4975124378109453,0.5,0.4846153846153846,0.4736842105263157,1.0266129669114743,1.0555555555555556,0.0266129669114745,0.0555555555555555,0.0049999999999998,-0.0225563909774436,1.0,-1.0,0.9950248756218907,0.9774436090225562,0.02894258864408128,0.02894258864408128,0.0049999999999998,0.0225563909774436,MARGIN_EFFECT,0.0024875621890546595,0.004999999999999893,-0.022556390977443774
2022_23_25/02/2023_Crystal Palace_Liverpool,2022_23,UNDER,2.05,2.0,0.4878048780487805,0.5,0.4743589743589744,0.4736842105263157,1.028345418589321,1.0555555555555556,0.028345418589321,0.0555555555555555,0.0249999999999999,-0.0014224751066858,1.0,-1.0,0.9756097560975611,0.9985775248933141,0.027210136966234533,0.027210136966234533,0.0249999999999999,0.0014224751066858,MARGIN_EFFECT,0.012195121951219468,0.02499999999999991,-0.0014224751066859165
2022_23_30/04/2023_Bournemouth_Leeds,2022_23,UNDER,2.0,2.01,0.5,0.4975124378109453,0.4736842105263157,0.4846153846153846,1.0555555555555556,1.0266129669114743,0.0555555555555555,0.0266129669114745,-0.0049751243781093,0.0230769230769232,-1.0,1.0,1.005,1.0230769230769232,-0.02894258864408128,0.02894258864408128,0.0049751243781093,0.0230769230769232,MARGIN_EFFECT,-0.0024875621890546595,-0.004975124378109319,0.023076923076923217
2023_24_02/04/2024_Nott'm Forest_Fulham,2023_24,UNDER,2.0,2.05,0.5,0.4878048780487805,0.4736842105263157,0.4743589743589744,1.0555555555555556,1.028345418589321,0.0555555555555555,0.028345418589321,-0.0243902439024389,0.0014245014245015,-1.0,1.0,1.025,1.0014245014245016,-0.027210136966234533,0.027210136966234533,0.0243902439024389,0.0014245014245015,MARGIN_EFFECT,-0.012195121951219468,-0.024390243902438935,0.0014245014245015675
2023_24_08/10/2023_Wolves_Aston Villa,2023_24,UNDER,2.05,2.06,0.4878048780487805,0.4854368932038835,0.4605263157894737,0.4717948717948718,1.059233449477352,1.0289151540734487,0.0592334494773518,0.0289151540734486,-0.0048543689320389,0.0244688644688644,-1.0,1.0,1.0048780487804878,1.0244688644688644,-0.030318295403903406,0.030318295403903406,0.0048543689320389,0.0244688644688644,MARGIN_EFFECT,-0.002367984844897031,-0.004854368932038944,0.024468864468864426
2023_24_10/02/2024_Luton_Sheffield United,2023_24,UNDER,2.05,2.0,0.4878048780487805,0.5,0.4743589743589744,0.4736842105263157,1.028345418589321,1.0555555555555556,0.028345418589321,0.0555555555555555,0.0249999999999999,-0.0014224751066858,1.0,-1.0,0.9756097560975611,0.9985775248933141,0.027210136966234533,0.027210136966234533,0.0249999999999999,0.0014224751066858,MARGIN_EFFECT,0.012195121951219468,0.02499999999999991,-0.0014224751066859165
